Product,Country,MonthStart,Year,Month,Quarter,Amount_lag_1,Amount_lag_2,Amount_lag_3,Amount_roll3,Boxes_Shipped_lag_1,Boxes_Shipped_lag_2,Boxes_Shipped_lag_3,Boxes_Shipped_roll3,Amount,Boxes_Shipped
Orange Choco,India,2025-04-01,2025,4,2,3276.5098200000084,3094.101159999996,2933.436540000004,3101.349173333336,119.559,148.122,67.166,111.61566666666666,3040.4208200000003,132.36866666666668
Orange Choco,New Zealand,2025-04-01,2025,4,2,4921.427239999999,4996.878839999997,6536.527520000001,5484.944533333332,131.149,136.919,61.28,109.78266666666667,4828.333520000003,160.348
Orange Choco,UK,2025-04-01,2025,4,2,3929.901560000004,2971.29812,2429.7580600000006,3110.3192466666683,86.854,58.496,54.276,66.542,7236.077200000016,233.95599999999988
Orange Choco,USA,2025-04-01,2025,4,2,4510.438950000018,9478.206599999976,8829.45966000002,7606.035070000005,125.16,203.92,318.528,215.86933333333332,4117.406120000003,104.994
Organic Choco Syrup,Australia,2025-04-01,2025,4,2,4935.900890000002,3515.7407599999997,6838.923539999999,5096.855063333333,152.424,67.964,292.489,170.95899999999997,3842.86548,96.014
Organic Choco Syrup,Canada,2025-04-01,2025,4,2,7041.316819999982,3355.260319999999,11795.027960000003,7397.201699999995,168.597,77.526,291.946,179.35633333333337,4771.8252,124.662
Organic Choco Syrup,India,2025-04-01,2025,4,2,9622.845609999953,1581.4767999999995,9601.019180000001,6935.113863333318,81.679,22.802,311.277,138.586,5602.927059999999,100.292
Organic Choco Syrup,New Zealand,2025-04-01,2025,4,2,5661.603980000005,3812.5784599999984,10032.436900000004,6502.20644666667,193.825,94.264,583.484,290.52433333333335,2807.88344,68.38
Organic Choco Syrup,UK,2025-04-01,2025,4,2,5775.851520000001,3439.53076,4233.622639999999,4483.0016399999995,153.359,147.588,49.62,116.85566666666666,3730.91928,155.108
Organic Choco Syrup,USA,2025-04-01,2025,4,2,6927.128799999998,3048.353279999998,5053.503840000002,5009.661973333333,112.154,98.83,52.774,87.91933333333333,4597.342660000001,95.546
Peanut Butter Cubes,Australia,2025-04-01,2025,4,2,10651.976800000013,9728.73051999999,5624.656719999998,8668.45468,189.194,113.736,51.144,118.02466666666665,9728.115480000006,165.746
Peanut Butter Cubes,Canada,2025-04-01,2025,4,2,9026.73733000002,5289.6742399999985,3711.8316000000036,6009.414390000008,158.067,145.77,101.176,135.00433333333334,10223.056920000045,169.07
Peanut Butter Cubes,India,2025-04-01,2025,4,2,10623.631450000012,6342.935699999998,13794.012380000044,10253.526510000018,147.008,84.76,385.692,205.82000000000002,5243.593200000002,208.532
Peanut Butter Cubes,New Zealand,2025-04-01,2025,4,2,4964.070140000005,9356.873409999995,7150.308060000005,7157.083870000002,290.708,302.458,296.117,296.4276666666667,3250.3942000000006,99.194
Peanut Butter Cubes,UK,2025-04-01,2025,4,2,6475.957839999993,9754.91951999999,12091.84396,9440.90710666666,154.528,204.231,103.4,154.053,6858.785740000001,187.152
Peanut Butter Cubes,USA,2025-04-01,2025,4,2,3669.3697399999965,7967.685449999997,6234.093340000005,5957.04951,131.628,174.126,59.07,121.60799999999999,6383.899900000002,88.818
Raspberry Choco,Australia,2025-04-01,2025,4,2,6682.5548799999915,5841.096559999993,5963.583239999996,6162.411559999993,166.878,156.466,235.198,186.18066666666664,7770.881939999986,126.74
Raspberry Choco,Canada,2025-04-01,2025,4,2,5709.493680000003,3251.72304,6212.725540000001,5057.980753333334,144.787,127.242,65.73,112.58633333333334,6515.359599999999,136.304
Raspberry Choco,India,2025-04-01,2025,4,2,3587.32793000001,3280.833560000005,2442.3875,3103.5163300000054,57.445,74.924,56.68,63.016333333333336,6615.974719999994,110.794
Raspberry Choco,New Zealand,2025-04-01,2025,4,2,5882.533799999998,6522.16112,3447.3398000000016,5284.011573333333,142.504,211.734,58.042,137.42666666666665,7029.912559999995,235.618
Raspberry Choco,UK,2025-04-01,2025,4,2,2089.208120000002,4744.9349366666665,2839.1736000000005,3224.4388855555567,91.906,70.048,142.79,101.58133333333335,5600.974933333338,190.81033333333335
Raspberry Choco,USA,2025-04-01,2025,4,2,6018.298889999997,1851.3062599999996,6309.5777,4726.394283333332,221.38633333333334,40.278,392.858,218.1741111111111,21773.191400000003,247.239
Smooth Sliky Salty,Australia,2025-04-01,2025,4,2,8244.275439999981,4625.0187599999945,24285.294999999936,12384.863066666638,126.992,111.74,833.0,357.24399999999997,0.0,0.0
Smooth Sliky Salty,Canada,2025-04-01,2025,4,2,16173.121069999956,7841.228640000009,13690.464330000003,12568.271346666656,474.52,367.758,246.284,362.854,3152.413700000003,134.886
Smooth Sliky Salty,India,2025-04-01,2025,4,2,3329.352060000005,8271.92200000001,6350.514220000007,5983.929426666674,102.482,111.308,53.17,88.98666666666668,17517.268939999998,173.658
Smooth Sliky Salty,New Zealand,2025-04-01,2025,4,2,10717.109119999996,1975.0388,10230.19054,7640.779486666665,175.074,82.696,254.344,170.70466666666667,3555.6465400000043,361.613
Smooth Sliky Salty,UK,2025-04-01,2025,4,2,15613.976959999936,7436.059330000005,10088.122519999988,11046.052936666643,301.758,177.546,168.486,215.92999999999998,4448.717860000007,131.726
Smooth Sliky Salty,USA,2025-04-01,2025,4,2,11569.846359999987,1302.6440000000002,9152.042040000006,7341.510799999997,287.35,78.672,143.976,169.99933333333334,4776.457940000003,162.282
Spicy Special Slims,Australia,2025-04-01,2025,4,2,5536.575539999999,10161.141470000015,3518.5547999999976,6405.423936666671,253.319,177.531,246.323,225.72433333333333,8006.494420000001,221.88
Spicy Special Slims,Canada,2025-04-01,2025,4,2,8003.6885000000075,5263.502200000002,5798.736000000001,6355.308900000004,98.592,90.148,256.322,148.354,10224.342959999994,245.918
Spicy Special Slims,India,2025-04-01,2025,4,2,10108.11145999997,10048.932479999992,8419.17858000001,9525.407506666657,142.672,150.414,165.993,153.02633333333333,11278.288319999954,594.364
Spicy Special Slims,New Zealand,2025-04-01,2025,4,2,6091.551883333329,5728.9539100000065,5127.21371,5649.2398344444455,61.018,62.909,364.196,162.70766666666668,6325.090739999999,96.718
Spicy Special Slims,UK,2025-04-01,2025,4,2,4964.674440000001,7022.286359999998,2754.2413799999995,4913.73406,136.297,289.698,55.034,160.343,5835.964080000001,214.618
Spicy Special Slims,USA,2025-04-01,2025,4,2,3334.247680000002,7872.9662400000025,7140.5888399999985,6115.934253333336,186.344,537.701,106.618,276.8876666666667,4258.84234,139.336
White Choc,Australia,2025-04-01,2025,4,2,6634.349339999998,8646.69701999999,3481.987860000001,6254.344739999997,132.842,95.19,61.91,96.64733333333334,3878.9564400000013,180.968
White Choc,Canada,2025-04-01,2025,4,2,6716.949439999996,8019.123679999998,5599.638999999994,6778.570706666663,120.886,126.192,155.9,134.326,6101.489980000004,195.86
White Choc,India,2025-04-01,2025,4,2,8124.848599999991,7210.5245599999935,6825.870479999997,7387.0812133333275,122.632,69.594,187.998,126.74133333333333,5646.482759999998,163.74
White Choc,New Zealand,2025-04-01,2025,4,2,7470.5160600000045,6097.138759999995,8935.106639999993,7500.920486666665,138.284,101.796,68.038,102.706,5931.127960000002,134.766
White Choc,UK,2025-04-01,2025,4,2,5925.929520000003,5657.734300000005,6825.053039999979,6136.238953333329,100.544,117.246,272.677,163.489,6239.678340000001,196.09
White Choc,USA,2025-04-01,2025,4,2,9319.31467999999,4578.170300000004,6313.667879999998,6737.050953333332,139.642,134.052,56.566,110.08666666666666,3593.064960000001,85.08
50% Dark Bites,Australia,2025-05-01,2025,5,2,8102.865399999996,3449.208579999998,3329.303159999994,4960.459046666663,153.608,136.43,127.204,139.08066666666667,6183.240140000001,476.888
50% Dark Bites,Canada,2025-05-01,2025,5,2,8145.258660000004,8457.075500000003,6845.913580000005,7816.082580000003,169.168,163.034,185.32,172.50733333333332,6270.156260000008,142.656
50% Dark Bites,India,2025-05-01,2025,5,2,9727.048760000001,7645.824130000003,7918.0386999999955,8430.303863333333,216.078,161.342,137.95,171.79,5713.962180000001,199.914
50% Dark Bites,New Zealand,2025-05-01,2025,5,2,5407.399480000005,3533.9769199999887,2620.8683300000002,3854.081576666665,122.808,141.401,45.533,103.24733333333334,4911.073720000008,178.942
50% Dark Bites,UK,2025-05-01,2025,5,2,9461.226120000005,7345.166090000004,9610.739990000005,8805.710733333339,225.948,167.25,197.536,196.91133333333335,5682.672360000003,143.56
50% Dark Bites,USA,2025-05-01,2025,5,2,20621.488939999985,6971.714740000011,11358.267780000015,12983.823820000005,288.592,221.658,259.723,256.65766666666667,999.9734199999997,38.752
70% Dark Bites,Australia,2025-05-01,2025,5,2,7004.91154,4839.166199999988,9307.295419999982,7050.45771999999,434.87,244.482,297.545,325.63233333333335,2852.75286,125.844
70% Dark Bites,Canada,2025-05-01,2025,5,2,4843.472680000004,6437.856779999993,3083.953469999996,4788.427643333331,143.599,192.408,169.916,168.641,3121.1683799999996,144.516
70% Dark Bites,India,2025-05-01,2025,5,2,3973.1529,3601.1155000000026,4423.457579999999,3999.2419933333344,213.118,68.908,68.71,116.91199999999999,4487.821820000001,215.85
70% Dark Bites,New Zealand,2025-05-01,2025,5,2,3643.361519999999,3899.3479699999975,6374.516199999989,4639.075229999995,145.109,117.372,271.958,178.14633333333336,2448.5210399999996,121.193
70% Dark Bites,UK,2025-05-01,2025,5,2,5499.730939999997,6286.043719999986,5040.579719999983,5608.784793333322,255.856,358.338,251.01,288.4013333333333,903.9935999999998,25.858
70% Dark Bites,USA,2025-05-01,2025,5,2,2451.5125199999934,2273.820980000007,2836.27811,2520.5372033333333,61.96,100.168,29.618,63.915333333333336,4624.972020000004,157.406
85% Dark Bars,Australia,2025-05-01,2025,5,2,5079.092179999998,5116.309290000005,6356.938640000001,5517.446703333335,192.852,118.103,173.859,161.60466666666665,6578.14997999999,167.065
85% Dark Bars,Canada,2025-05-01,2025,5,2,5190.50497666667,5811.357909999999,9497.246689999996,6833.036525555555,246.52133333333333,128.596,234.152,203.08977777777775,5272.672249999995,151.3046666666667
85% Dark Bars,India,2025-05-01,2025,5,2,8975.283639999994,7743.517739999992,9580.233939999996,8766.34510666666,218.9906666666667,106.108,97.164,140.75422222222224,8366.052039999995,160.588
85% Dark Bars,New Zealand,2025-05-01,2025,5,2,6934.847239999997,3975.9655999999995,2879.5669700000003,4596.793269999999,254.668,105.729,225.48,195.29233333333332,7691.621679999989,475.68666666666667
85% Dark Bars,UK,2025-05-01,2025,5,2,5174.909740000002,3356.686000000004,3682.464159999999,4071.353300000001,214.674,78.816,64.428,119.306,5937.698299999996,156.696
85% Dark Bars,USA,2025-05-01,2025,5,2,7574.347473333342,1739.7473200000004,3830.4516799999983,4381.515491111114,243.84999999999985,112.666,120.84,159.11866666666663,8359.82412,197.40999999999997
99% Dark & Pure,Australia,2025-05-01,2025,5,2,5740.554299999997,2619.4733800000013,4880.833150000005,4413.620276666667,125.518,84.408,76.682,95.536,8400.58057,187.80266666666665
99% Dark & Pure,Canada,2025-05-01,2025,5,2,5603.82718,4820.016330000004,4893.666059999999,5105.836523333334,133.906,118.737,157.476,136.70633333333333,7938.443559999993,144.996
99% Dark & Pure,India,2025-05-01,2025,5,2,4528.934490000002,4740.482549999999,4597.4086199999965,4622.2752199999995,138.256,102.106,150.406,130.256,8335.851699999981,166.742
99% Dark & Pure,New Zealand,2025-05-01,2025,5,2,4965.129879999999,7070.750060000009,6738.110340000002,6257.9967600000045,220.118,198.844,138.408,185.78999999999996,6581.781699999991,205.772
99% Dark & Pure,UK,2025-05-01,2025,5,2,4706.136999999998,6110.803540000003,9396.754180000004,6737.898240000001,108.474,111.208,112.336,110.67266666666666,6901.117239999998,133.378
99% Dark & Pure,USA,2025-05-01,2025,5,2,3542.3718499999986,3772.5839699999988,1739.5502800000013,3018.1686999999997,86.278,110.122,95.429,97.27633333333334,12326.590329999985,211.909
After Nines,Australia,2025-05-01,2025,5,2,5797.296639999995,8165.154169999982,5093.0978599999935,6351.849556666656,133.346,214.12,135.4,160.95533333333333,5225.156819999998,131.037
After Nines,Canada,2025-05-01,2025,5,2,7557.514280000006,5090.058270000001,4782.054079999999,5809.875543333335,104.692,87.174,65.17,85.67866666666667,5644.90256666667,143.8226666666667
After Nines,India,2025-05-01,2025,5,2,8771.86781999999,7641.416099999992,8569.217980000001,8327.500633333328,167.33,142.592,79.22,129.71400000000003,6784.154966666668,138.486
After Nines,New Zealand,2025-05-01,2025,5,2,11737.807579999988,5829.917939999998,5502.219379999999,7689.981633333329,175.61,123.272,82.588,127.15666666666668,6839.545540000006,185.624
After Nines,UK,2025-05-01,2025,5,2,7705.442230000007,3134.9398800000026,4072.199359999999,4970.860490000003,141.27533333333335,126.772,88.852,118.96644444444446,5622.733800000006,137.00533333333334
After Nines,USA,2025-05-01,2025,5,2,8557.201599999999,7977.117460000001,8898.310379999999,8477.543146666665,164.984,208.836,102.172,158.66400000000002,5262.107620000003,133.558
Almond Choco,Australia,2025-05-01,2025,5,2,6070.493040000006,6206.367099999997,7612.726259999986,6629.862133333329,171.512,136.768,215.7,174.66,6150.8526200000015,164.732
Almond Choco,Canada,2025-05-01,2025,5,2,5397.888920000005,5789.244500000002,4914.826299999996,5367.3199066666675,109.946,129.08,113.21,117.41199999999999,4578.900139999998,80.78133333333334
Almond Choco,India,2025-05-01,2025,5,2,7956.087179999997,7279.82663999999,6854.930919999994,7363.6149133333265,145.438,129.732,123.6,132.92333333333332,6305.116839999996,120.408
Almond Choco,New Zealand,2025-05-01,2025,5,2,7110.134540000026,12797.156200000145,0.0,6635.763580000057,168.164,220.712,0.0,129.62533333333332,0.0,0.0
Almond Choco,UK,2025-05-01,2025,5,2,6327.767106666671,3757.9158666666667,3026.0581400000015,4370.580371111113,151.69266666666667,66.212,89.856,102.5868888888889,7598.170366666671,135.08199999999994
Almond Choco,USA,2025-05-01,2025,5,2,5115.5619000000015,3652.982050000002,6313.583050000023,5027.375666666675,114.222,74.978,229.813,139.671,8787.079809999996,148.352
Baker's Choco Chips,Australia,2025-05-01,2025,5,2,6628.408160000004,6160.481110000004,5579.34204,6122.743770000002,123.24466666666667,103.57,85.39,104.06822222222222,6375.893459999996,176.59733333333335
Baker's Choco Chips,Canada,2025-05-01,2025,5,2,31.53308,8279.026399999968,11631.29701999993,6647.285499999966,0.0,388.296,166.78,185.02533333333335,3546.4957800000047,299.892
Baker's Choco Chips,India,2025-05-01,2025,5,2,7036.327019999993,3452.848399999996,6922.559340000001,5803.911586666664,141.10066666666665,155.587,142.38,146.35588888888887,4902.16876,172.744
Baker's Choco Chips,New Zealand,2025-05-01,2025,5,2,11703.236600000002,7087.2599800000025,5479.027679999994,8089.84142,218.128,77.759,146.066,147.31766666666667,4798.487079999996,87.612
Baker's Choco Chips,UK,2025-05-01,2025,5,2,15764.663319999932,4109.891240000006,5762.68047999999,8545.74501333331,447.784,281.95,362.656,364.12999999999994,11136.988820000042,472.108
Baker's Choco Chips,USA,2025-05-01,2025,5,2,6981.313900000005,952.6305599999997,1613.6579599999998,3182.5341400000016,88.12866666666666,59.966,85.126,77.74022222222222,7984.045060000006,150.294
Caramel Stuffed Bars,Australia,2025-05-01,2025,5,2,4294.623020000002,6077.473289999986,4038.0171399999986,4803.371149999995,75.394,139.672,131.907,115.65766666666667,6543.102279999996,159.012
Caramel Stuffed Bars,Canada,2025-05-01,2025,5,2,4583.165330000006,5460.680979999996,5103.717260000001,5049.187856666668,129.752,271.27,371.862,257.628,4222.669450000001,134.512
Caramel Stuffed Bars,India,2025-05-01,2025,5,2,2058.50786,4656.600059999982,3185.063389999992,3300.057103333325,75.124,183.545,131.076,129.915,6724.322219999999,299.25
Caramel Stuffed Bars,New Zealand,2025-05-01,2025,5,2,3718.923520000001,2659.8024499999983,6111.280210000014,4163.335393333338,58.164,77.405,133.332,89.63366666666667,8694.589340000006,125.192
Caramel Stuffed Bars,UK,2025-05-01,2025,5,2,9113.428740000016,2919.60948,6145.031120000004,6059.356446666673,300.114,108.162,227.82,212.032,7263.130739999998,140.508
Caramel Stuffed Bars,USA,2025-05-01,2025,5,2,5921.280880000014,4910.655779999996,3423.3172400000026,4751.751300000004,81.772,209.978,96.444,129.398,6432.962340000007,157.474
Choco Coated Almonds,Australia,2025-05-01,2025,5,2,4733.369159999998,9959.704819999972,3156.356120000001,5949.810033333323,267.412,124.472,30.762,140.88199999999998,5668.250160000002,152.54333333333332
Choco Coated Almonds,Canada,2025-05-01,2025,5,2,9420.166373333333,5203.070180000012,5262.874180000001,6628.703577777782,626.6593333333334,317.826,416.926,453.80377777777784,14169.10164666665,766.364
Choco Coated Almonds,India,2025-05-01,2025,5,2,6400.949090000004,6580.4556600000005,4434.1125400000055,5805.172430000003,161.91766666666666,137.749,367.128,222.2648888888889,7027.1397000000015,142.0593333333333
Choco Coated Almonds,New Zealand,2025-05-01,2025,5,2,4883.205580000001,4137.42136,3970.0621,4330.22968,44.902,35.655,24.581333333333333,35.04611111111111,5186.75004,43.526
Choco Coated Almonds,UK,2025-05-01,2025,5,2,5842.385460000003,7725.666290000002,4605.111840000003,6057.72119666667,150.353,115.191,51.166,105.57000000000001,9016.17216000001,177.7003333333333
Choco Coated Almonds,USA,2025-05-01,2025,5,2,3764.064430000003,5878.310810000004,1646.904850000001,3763.0933633333357,51.826,81.876,36.098666666666674,56.60022222222222,5055.009420000005,75.4
Drinking Coco,Australia,2025-05-01,2025,5,2,4615.234739999998,8535.808319999996,5615.970760000004,6255.671273333333,185.098,248.967,118.264,184.10966666666664,6256.783040000006,219.343
Drinking Coco,Canada,2025-05-01,2025,5,2,5611.2077199999985,9084.522739999991,5952.626920000006,6882.785793333332,189.526,182.51,158.342,176.79266666666663,5306.102600000006,190.036
Drinking Coco,India,2025-05-01,2025,5,2,3869.6035400000014,6296.980880000005,4541.434699999995,4902.673040000001,127.688,132.34,91.614,117.214,5268.477420000002,158.434
Drinking Coco,New Zealand,2025-05-01,2025,5,2,1454.5863399999996,13698.787850000068,8254.69347999994,7802.689223333336,38.084,121.789,106.66,88.84433333333334,2025.5969599999999,63.322
Drinking Coco,UK,2025-05-01,2025,5,2,5885.676199999996,5813.939139999991,7601.99034999999,6433.868563333325,179.316,214.046,286.388,226.58333333333334,7137.365120000022,179.188
Drinking Coco,USA,2025-05-01,2025,5,2,2604.9626600000006,7324.989560000019,6796.832320000004,5575.594846666674,75.812,117.8,150.096,114.56933333333335,5175.442959999999,164.572
Eclairs,Australia,2025-05-01,2025,5,2,6783.88553999999,7163.783470000002,5670.791459999995,6539.486823333329,214.582,325.116,181.56,240.41933333333336,5179.556160000003,83.828
Eclairs,Canada,2025-05-01,2025,5,2,4650.189599999994,6764.751159999992,1245.7154399999997,4220.218733333329,303.202,152.412,39.9,165.17133333333334,6223.304059999972,653.73
Eclairs,India,2025-05-01,2025,5,2,9951.775400000002,7338.425990000003,6298.089720000003,7862.763703333337,197.812,166.698,141.996,168.83533333333335,6833.798620000004,160.756
Eclairs,New Zealand,2025-05-01,2025,5,2,5175.206990000001,11994.523050000029,7041.877660000014,8070.535900000014,119.678,171.712,65.897,119.09566666666666,4865.202330000001,114.292
Eclairs,UK,2025-05-01,2025,5,2,9476.409350000002,7176.007070000003,3048.907349999999,6567.107923333334,267.198,171.838,169.648,202.89466666666667,5221.345569999998,149.848
Eclairs,USA,2025-05-01,2025,5,2,6624.266279999998,7806.03499000001,7251.8452400000115,7227.382170000007,129.66,158.476,114.164,134.1,6781.023800000009,148.36
Fruit & Nut Bars,Australia,2025-05-01,2025,5,2,4576.4165,6636.425660000003,9762.755720000001,6991.86596,201.52,116.935,147.401,155.28533333333334,3600.9296999999992,126.85
Fruit & Nut Bars,Canada,2025-05-01,2025,5,2,5952.909020000001,6748.746400000007,6473.010099999999,6391.555173333337,192.092,148.236,137.084,159.13733333333334,3462.075340000002,124.318
Fruit & Nut Bars,India,2025-05-01,2025,5,2,4987.835280000005,3416.4925799999987,2794.8143800000016,3733.047413333335,153.904,61.969,65.04,93.63766666666668,4447.625940000003,138.582
Fruit & Nut Bars,New Zealand,2025-05-01,2025,5,2,7456.188940000016,5217.656620000001,4771.703670000003,5815.183076666673,170.36,107.189,99.725,125.758,4771.612480000001,129.448
Fruit & Nut Bars,UK,2025-05-01,2025,5,2,5694.200060000006,3386.0431200000003,4775.973889999982,4618.739023333329,227.04866666666666,81.655,63.593,124.09888888888888,5554.5694600000015,142.554
Fruit & Nut Bars,USA,2025-05-01,2025,5,2,3821.049800000001,5561.487350000014,4219.429720000001,4533.988956666672,151.486,117.108,77.34,115.31133333333332,4811.305580000003,237.844
Manuka Honey Choco,Australia,2025-05-01,2025,5,2,7702.370339999993,7956.957640000007,3887.6614199999985,6515.663133333333,142.564,390.058,114.952,215.85799999999998,5633.4175399999995,133.7833333333333
Manuka Honey Choco,Canada,2025-05-01,2025,5,2,9716.848659999994,5782.434600000002,4881.367720000002,6793.5503266666665,221.48,118.548,84.346,141.458,3889.373880000002,89.53333333333335
Manuka Honey Choco,India,2025-05-01,2025,5,2,5283.6698199999955,3051.3855399999998,2391.38214,3575.4791666666656,131.33,44.364,65.35,80.348,5613.328079999994,179.23533333333333
Manuka Honey Choco,New Zealand,2025-05-01,2025,5,2,6638.442969999993,3365.098550000001,3363.0675199999996,4455.536346666665,132.832,95.361,82.842,103.67833333333333,4613.699179999997,133.26
Manuka Honey Choco,UK,2025-05-01,2025,5,2,7044.304140000004,4844.510550000001,3428.445119999997,5105.75327,190.51866666666666,119.372,146.51,152.13355555555555,5686.968259999999,154.488
Manuka Honey Choco,USA,2025-05-01,2025,5,2,5809.51312666667,7878.60472,1058.6546399999997,4915.59082888889,101.378,150.496,70.4,107.42466666666667,5998.06898,185.79666666666665
Milk Bars,Australia,2025-05-01,2025,5,2,4544.228339999998,8111.015839999979,9497.415099999993,7384.21975999999,185.12,139.352,105.065,143.179,7749.242260000007,245.872
Milk Bars,Canada,2025-05-01,2025,5,2,6543.14722,9384.64358,5345.240440000004,7091.010413333334,148.81,399.594,310.617,286.3403333333333,4835.438500000001,137.776
Milk Bars,India,2025-05-01,2025,5,2,8448.212500000009,26.9348,14886.889999999878,7787.345766666629,736.656,0.566,258.5,331.9073333333333,3180.4514800000065,94.75
Milk Bars,New Zealand,2025-05-01,2025,5,2,3778.3061999999986,10050.072120000015,6253.916739999994,6694.098353333336,111.302,253.04,99.716,154.686,5678.790039999999,167.07
Milk Bars,UK,2025-05-01,2025,5,2,4413.373280000001,11830.74022000005,6294.49404,7512.869180000016,145.582,605.01,255.876,335.4893333333333,7658.51158000001,237.428
Milk Bars,USA,2025-05-01,2025,5,2,7322.671020000006,5411.010100000003,1941.1863000000014,4891.6224733333365,124.704,191.696,99.295,138.565,9598.936800000014,221.972
Mint Chip Choco,Australia,2025-05-01,2025,5,2,4218.327570000001,4076.1892399999997,16514.625829999983,8269.714213333327,132.222,95.268,193.712,140.40066666666667,7505.582320000001,199.988
Mint Chip Choco,Canada,2025-05-01,2025,5,2,4946.396360000006,3584.4427400000022,5576.087570000001,4702.308890000003,249.062,70.546,140.017,153.20833333333334,4501.370753333336,194.83
Mint Chip Choco,India,2025-05-01,2025,5,2,5382.380429999999,8410.629799999993,5991.867020000002,6594.959083333332,152.982,173.76,68.594,131.77866666666668,6329.661519999999,158.431
Mint Chip Choco,New Zealand,2025-05-01,2025,5,2,4962.117859999999,7004.016509999991,10312.989160000003,7426.374509999998,205.389,141.511,230.061,192.32033333333334,7818.286479999996,178.392
Mint Chip Choco,UK,2025-05-01,2025,5,2,4490.816959999996,2887.2992600000007,3587.6212199999973,3655.245813333331,188.386,66.656,145.016,133.35266666666666,5420.947760000003,188.134
Mint Chip Choco,USA,2025-05-01,2025,5,2,3183.8855600000006,6324.085689999996,6314.331479999997,5274.100909999998,112.194,114.879,160.373,129.14866666666668,6462.812369999993,168.546
Orange Choco,Australia,2025-05-01,2025,5,2,6898.459770000001,12848.771459999964,5581.94524,8443.058823333322,249.888,283.936,121.456,218.42666666666665,5594.046580000001,100.176
Orange Choco,Canada,2025-05-01,2025,5,2,7739.879260000007,6621.448960000005,10644.230819999973,8335.186346666662,215.498,178.425,148.551,180.82466666666664,7224.534519999994,142.8
Orange Choco,India,2025-05-01,2025,5,2,3040.4208200000003,3276.5098200000084,3094.101159999996,3137.0106000000014,132.36866666666668,119.559,148.122,133.3498888888889,4722.4055399999925,216.732
Orange Choco,New Zealand,2025-05-01,2025,5,2,4828.333520000003,4921.427239999999,4996.878839999997,4915.546533333333,160.348,131.149,136.919,142.80533333333332,7219.520820000004,222.483
Orange Choco,UK,2025-05-01,2025,5,2,7236.077200000016,3929.901560000004,2971.29812,4712.425626666673,233.95599999999988,86.854,58.496,126.43533333333329,5381.287620000002,153.428
Orange Choco,USA,2025-05-01,2025,5,2,4117.406120000003,4510.438950000018,9478.206599999976,6035.350556666665,104.994,125.16,203.92,144.69133333333332,9458.490700000002,323.87
Organic Choco Syrup,Australia,2025-05-01,2025,5,2,3842.86548,4935.900890000002,3515.7407599999997,4098.169043333334,96.014,152.424,67.964,105.46733333333333,6092.247219999997,199.236
Organic Choco Syrup,Canada,2025-05-01,2025,5,2,4771.8252,7041.316819999982,3355.260319999999,5056.134113333327,124.662,168.597,77.526,123.59499999999998,2950.8338799999997,83.506
Organic Choco Syrup,India,2025-05-01,2025,5,2,5602.927059999999,9622.845609999953,1581.4767999999995,5602.416489999984,100.292,81.679,22.802,68.25766666666667,9822.900439999998,144.721
Organic Choco Syrup,New Zealand,2025-05-01,2025,5,2,2807.88344,5661.603980000005,3812.5784599999984,4094.0219600000014,68.38,193.825,94.264,118.823,5360.53234,217.78
Organic Choco Syrup,UK,2025-05-01,2025,5,2,3730.91928,5775.851520000001,3439.53076,4315.433853333334,155.108,153.359,147.588,152.01833333333335,4529.0612599999995,131.549
Organic Choco Syrup,USA,2025-05-01,2025,5,2,4597.342660000001,6927.128799999998,3048.353279999998,4857.608246666666,95.546,112.154,98.83,102.17666666666666,8170.092900000009,163.102
Peanut Butter Cubes,Australia,2025-05-01,2025,5,2,9728.115480000006,10651.976800000013,9728.73051999999,10036.274266666669,165.746,189.194,113.736,156.22533333333334,6302.650240000008,88.606
Peanut Butter Cubes,Canada,2025-05-01,2025,5,2,10223.056920000045,9026.73733000002,5289.6742399999985,8179.822830000022,169.07,158.067,145.77,157.63566666666665,8165.884460000022,114.726
Peanut Butter Cubes,India,2025-05-01,2025,5,2,5243.593200000002,10623.631450000012,6342.935699999998,7403.386783333338,208.532,147.008,84.76,146.76666666666668,7514.256099999998,109.554
Peanut Butter Cubes,New Zealand,2025-05-01,2025,5,2,3250.3942000000006,4964.070140000005,9356.873409999995,5857.112583333333,99.194,290.708,302.458,230.78666666666666,3853.2560800000033,121.094
Peanut Butter Cubes,UK,2025-05-01,2025,5,2,6858.785740000001,6475.957839999993,9754.91951999999,7696.554366666661,187.152,154.528,204.231,181.97033333333334,7540.105200000004,121.054
Peanut Butter Cubes,USA,2025-05-01,2025,5,2,6383.899900000002,3669.3697399999965,7967.685449999997,6006.985029999999,88.818,131.628,174.126,131.524,6058.662450000009,131.176
Raspberry Choco,Australia,2025-05-01,2025,5,2,7770.881939999986,6682.5548799999915,5841.096559999993,6764.844459999989,126.74,166.878,156.466,150.028,7680.030419999993,137.22
Raspberry Choco,Canada,2025-05-01,2025,5,2,6515.359599999999,5709.493680000003,3251.72304,5158.858773333334,136.304,144.787,127.242,136.111,5281.185059999999,131.864
Raspberry Choco,India,2025-05-01,2025,5,2,6615.974719999994,3587.32793000001,3280.833560000005,4494.712070000002,110.794,57.445,74.924,81.05433333333333,7829.617893333322,164.328
Raspberry Choco,New Zealand,2025-05-01,2025,5,2,7029.912559999995,5882.533799999998,6522.16112,6478.2024933333305,235.618,142.504,211.734,196.61866666666666,6887.2475999999915,431.03
